flight_id,cycle_number,elapsed_time_sec,start_phase,jet_pipe_temp_degC,gas_gen_speed_rpm,gas_gen_speed_pct,compressor_pressure_ratio,ambient_temp_degC,fuel_valve_steps,fuel_flow_kg_per_hr,vibration_mm_per_sec,secu_processor_ok,built_in_test_pass,mil_1553b_status_word,cycle_status,fault_type,flight_hour_elapsed
52,1,40.0,self-sustaining,840.0,19104,86.84,3.853,13.2,199,7.8,2.05,1,1,0x0000,success,,0.0
52,2,40.0,cranking,60.0,1100,5.0,3.776,13.8,29,1.15,0.8,1,1,0x0000,success,,0.33
52,2,41.0,cranking,119.0,2253,10.24,3.783,13.8,34,1.32,0.82,1,1,0x0000,success,,0.33
52,2,42.0,cranking,155.8,3339,15.18,3.78,13.8,41,1.61,0.82,1,1,0x0000,success,,0.33
52,2,43.0,cranking,187.3,4362,19.83,3.792,13.8,42,1.64,0.82,1,1,0x0000,success,,0.33
52,2,44.0,cranking,215.6,5325,24.2,3.786,13.8,49,1.93,0.99,1,1,0x0000,success,,0.33
52,2,45.0,cranking,242.0,6232,28.33,3.798,13.8,49,1.93,0.88,1,1,0x0000,success,,0.33
52,2,46.0,light-up,266.7,7086,32.21,3.787,13.8,58,2.27,0.94,1,1,0x0000,success,,0.33
52,2,47.0,light-up,290.3,7890,35.86,3.79,13.8,60,2.35,1.06,1,1,0x0000,success,,0.33
52,2,48.0,light-up,312.8,8648,39.31,3.787,13.8,64,2.52,1.06,1,1,0x0000,success,,0.33
52,2,49.0,light-up,334.6,9361,42.55,3.803,13.8,69,2.71,1.07,1,1,0x0000,success,,0.33
52,2,50.0,light-up,355.6,10033,45.61,3.795,13.8,72,2.83,1.11,1,1,0x0000,success,,0.33
52,2,51.0,light-up,376.0,10666,48.48,3.812,13.8,75,2.96,1.13,1,1,0x0000,success,,0.33
52,2,52.0,light-up,395.8,11262,51.19,3.8,13.8,83,3.26,1.12,1,1,0x0000,success,,0.33
52,2,53.0,acceleration,415.2,11823,53.74,3.797,13.8,84,3.3,1.14,1,1,0x0000,success,,0.33
52,2,54.0,acceleration,434.1,12352,56.14,3.81,13.8,91,3.57,1.21,1,1,0x0000,success,,0.33
52,2,55.0,acceleration,452.6,12849,58.41,3.808,13.8,92,3.6,1.32,1,1,0x0000,success,,0.33
52,2,56.0,acceleration,470.7,13318,60.54,3.816,13.8,100,3.93,1.32,1,1,0x0000,success,,0.33
52,2,57.0,acceleration,488.6,13760,62.54,3.809,13.8,100,3.93,1.3,1,1,0x0000,success,,0.33
52,2,58.0,acceleration,506.1,14175,64.43,3.823,13.8,105,4.1,1.27,1,1,0x0000,success,,0.33
52,2,59.0,acceleration,523.3,14567,66.21,3.819,13.8,110,4.3,1.42,1,1,0x0000,success,,0.33
52,2,60.0,acceleration,540.2,14936,67.89,3.827,13.8,115,4.5,1.34,1,1,0x0000,success,,0.33
52,2,61.0,acceleration,556.9,15283,69.47,3.822,13.8,119,4.67,1.4,1,1,0x0000,success,,0.33
52,2,62.0,acceleration,573.3,15610,70.95,3.816,13.8,121,4.75,1.49,1,1,0x0000,success,,0.33
52,2,63.0,acceleration,589.5,15918,72.35,3.828,13.8,127,4.99,1.54,1,1,0x0000,success,,0.33
52,2,64.0,acceleration,605.6,16208,73.67,3.822,13.8,129,5.06,1.51,1,1,0x0000,success,,0.33
52,2,65.0,acceleration,621.4,16481,74.91,3.832,13.8,136,5.35,1.5,1,1,0x0000,success,,0.33
52,2,66.0,self-sustaining,637.0,16738,76.08,3.84,13.8,142,5.58,1.61,1,1,0x0000,success,,0.33
52,2,67.0,self-sustaining,652.5,16981,77.18,3.83,13.8,144,5.65,1.58,1,1,0x0000,success,,0.33
52,2,68.0,self-sustaining,667.7,17209,78.22,3.844,13.8,146,5.73,1.65,1,1,0x0000,success,,0.33
52,2,69.0,self-sustaining,682.8,17424,79.2,3.847,13.8,152,5.97,1.68,1,1,0x0000,success,,0.33
52,2,70.0,self-sustaining,697.8,17626,80.12,3.83,13.8,154,6.06,1.68,1,1,0x0000,success,,0.33
52,2,71.0,self-sustaining,712.6,17817,80.98,3.836,13.8,161,6.32,1.78,1,1,0x0000,success,,0.33
52,2,72.0,self-sustaining,727.3,17996,81.8,3.853,13.8,166,6.51,1.69,1,1,0x0000,success,,0.33
52,2,73.0,self-sustaining,741.8,18165,82.57,3.849,13.8,170,6.67,1.83,1,1,0x0000,success,,0.33
52,2,74.0,self-sustaining,756.2,18324,83.29,3.853,13.8,176,6.9,1.78,1,1,0x0000,success,,0.33
52,2,75.0,self-sustaining,770.5,18474,83.97,3.841,13.8,180,7.05,1.86,1,1,0x0000,success,,0.33
52,2,76.0,self-sustaining,784.6,18615,84.61,3.854,13.8,182,7.15,1.82,1,1,0x0000,success,,0.33
52,2,77.0,self-sustaining,798.7,18748,85.22,3.849,13.8,185,7.25,1.87,1,1,0x0000,success,,0.33
52,2,78.0,self-sustaining,812.6,18873,85.79,3.855,13.8,189,7.41,1.9,1,1,0x0000,success,,0.33
52,2,79.0,self-sustaining,826.4,18991,86.32,3.855,13.8,197,7.73,1.96,1,1,0x0000,success,,0.33
52,2,80.0,self-sustaining,840.1,19102,86.83,3.85,13.8,199,7.79,2.04,1,1,0x0000,success,,0.33
52,3,80.0,cranking,60.0,1100,5.0,3.78,15.1,31,1.22,0.77,1,1,0x0000,success,,0.67
52,3,81.0,cranking,119.0,2253,10.24,3.776,15.1,37,1.45,0.76,1,1,0x0000,success,,0.67
52,3,82.0,cranking,155.8,3339,15.18,3.779,15.1,39,1.53,0.89,1,1,0x0000,success,,0.67
52,3,83.0,cranking,187.3,4361,19.82,3.78,15.1,45,1.77,0.87,1,1,0x0000,success,,0.67
52,3,84.0,cranking,215.6,5324,24.2,3.785,15.1,48,1.87,0.9,1,1,0x0000,success,,0.67
52,3,85.0,cranking,242.0,6231,28.32,3.781,15.1,53,2.08,1.02,1,1,0x0000,success,,0.67
52,3,86.0,light-up,266.7,7086,32.21,3.787,15.1,58,2.26,0.97,1,1,0x0000,success,,0.67
52,3,87.0,light-up,290.3,7890,35.86,3.789,15.1,58,2.26,1.06,1,1,0x0000,success,,0.67
52,3,88.0,light-up,312.9,8648,39.31,3.799,15.1,62,2.43,1.09,1,1,0x0000,success,,0.67
52,3,89.0,light-up,334.6,9361,42.55,3.801,15.1,66,2.59,1.08,1,1,0x0000,success,,0.67
52,3,90.0,light-up,355.6,10033,45.6,3.799,15.1,72,2.84,1.05,1,1,0x0000,success,,0.67
52,3,91.0,light-up,376.0,10666,48.48,3.8,15.1,79,3.09,1.06,1,1,0x0000,success,,0.67
52,3,92.0,light-up,395.9,11261,51.19,3.8,15.1,81,3.16,1.17,1,1,0x0000,success,,0.67
52,3,93.0,acceleration,415.2,11823,53.74,3.813,15.1,86,3.37,1.25,1,1,0x0000,success,,0.67
52,3,94.0,acceleration,434.1,12351,56.14,3.802,15.1,88,3.43,1.17,1,1,0x0000,success,,0.67
52,3,95.0,acceleration,452.6,12849,58.4,3.801,15.1,94,3.7,1.25,1,1,0x0000,success,,0.67
52,3,96.0,acceleration,470.8,13318,60.53,3.805,15.1,99,3.89,1.26,1,1,0x0000,success,,0.67
52,3,97.0,acceleration,488.6,13759,62.54,3.816,15.1,100,3.91,1.36,1,1,0x0000,success,,0.67
52,3,98.0,acceleration,506.1,14175,64.43,3.812,15.1,106,4.15,1.4,1,1,0x0000,success,,0.67
52,3,99.0,acceleration,523.3,14566,66.21,3.813,15.1,110,4.32,1.39,1,1,0x0000,success,,0.67
52,3,100.0,acceleration,540.2,14935,67.89,3.812,15.1,115,4.51,1.36,1,1,0x0000,success,,0.67
52,3,101.0,acceleration,556.9,15282,69.46,3.828,15.1,120,4.7,1.48,1,1,0x0000,success,,0.67
52,3,102.0,acceleration,573.4,15609,70.95,3.823,15.1,123,4.82,1.49,1,1,0x0000,success,,0.67
52,3,103.0,acceleration,589.6,15917,72.35,3.829,15.1,126,4.94,1.42,1,1,0x0000,success,,0.67
52,3,104.0,acceleration,605.6,16207,73.67,3.823,15.1,134,5.26,1.57,1,1,0x0000,success,,0.67
52,3,105.0,acceleration,621.4,16480,74.91,3.831,15.1,136,5.34,1.49,1,1,0x0000,success,,0.67
52,3,106.0,self-sustaining,637.1,16737,76.08,3.827,15.1,140,5.49,1.59,1,1,0x0000,success,,0.67
52,3,107.0,self-sustaining,652.5,16980,77.18,3.844,15.1,142,5.57,1.58,1,1,0x0000,success,,0.67
52,3,108.0,self-sustaining,667.8,17208,78.22,3.835,15.1,147,5.78,1.6,1,1,0x0000,success,,0.67
52,3,109.0,self-sustaining,682.9,17423,79.19,3.841,15.1,150,5.89,1.73,1,1,0x0000,success,,0.67
52,3,110.0,self-sustaining,697.9,17625,80.11,3.841,15.1,157,6.16,1.66,1,1,0x0000,success,,0.67
52,3,111.0,self-sustaining,712.7,17815,80.98,3.85,15.1,159,6.24,1.66,1,1,0x0000,success,,0.67
52,3,112.0,self-sustaining,727.4,17995,81.79,3.842,15.1,165,6.47,1.83,1,1,0x0000,success,,0.67
52,3,113.0,self-sustaining,741.9,18164,82.56,3.848,15.1,170,6.66,1.72,1,1,0x0000,success,,0.67
52,3,114.0,self-sustaining,756.3,18323,83.29,3.851,15.1,175,6.88,1.77,1,1,0x0000,success,,0.67
52,3,115.0,self-sustaining,770.6,18473,83.97,3.857,15.1,176,6.89,1.92,1,1,0x0000,success,,0.67
52,3,116.0,self-sustaining,784.7,18614,84.61,3.849,15.1,182,7.16,1.92,1,1,0x0000,success,,0.67
52,3,117.0,self-sustaining,798.7,18747,85.21,3.859,15.1,187,7.35,1.9,1,1,0x0000,success,,0.67
52,3,118.0,self-sustaining,812.7,18872,85.78,3.861,15.1,191,7.47,1.88,1,1,0x0000,success,,0.67
52,3,119.0,self-sustaining,826.5,18990,86.32,3.853,15.1,195,7.64,2.0,1,1,0x0000,success,,0.67
52,3,120.0,self-sustaining,840.2,19101,86.82,3.853,15.1,196,7.7,2.01,1,1,0x0000,success,,0.67
52,4,120.0,cranking,60.0,1100,5.0,3.786,15.3,31,1.21,0.78,1,1,0x0008,degraded,sensor-drift,1.0
52,4,121.0,cranking,119.0,2253,10.24,3.777,15.3,34,1.34,0.84,1,1,0x0008,degraded,sensor-drift,1.0
52,4,122.0,cranking,155.8,3339,15.18,3.777,15.3,39,1.52,0.83,1,1,0x0008,degraded,sensor-drift,1.0
52,4,123.0,cranking,187.3,4361,19.82,3.776,15.3,44,1.71,0.95,1,1,0x0008,degraded,sensor-drift,1.0
52,4,124.0,cranking,215.7,5324,24.2,3.795,15.3,49,1.91,0.96,1,1,0x0008,degraded,sensor-drift,1.0
52,4,125.0,cranking,242.0,6231,28.32,3.786,15.3,53,2.09,0.9,1,1,0x0008,degraded,sensor-drift,1.0
52,4,126.0,light-up,266.8,7085,32.21,3.801,15.3,56,2.2,1.03,1,1,0x0008,degraded,sensor-drift,1.0
52,4,127.0,light-up,290.3,7890,35.86,3.791,15.3,60,2.34,1.06,1,1,0x0008,degraded,sensor-drift,1.0
52,4,128.0,light-up,312.9,8647,39.31,3.799,15.3,64,2.52,0.98,1,1,0x0008,degraded,sensor-drift,1.0
52,4,129.0,light-up,334.6,9361,42.55,3.793,15.3,67,2.61,1.02,1,1,0x0008,degraded,sensor-drift,1.0
52,4,130.0,light-up,355.6,10032,45.6,3.793,15.3,71,2.78,1.04,1,1,0x0008,degraded,sensor-drift,1.0
52,4,131.0,light-up,376.0,10665,48.48,3.798,15.3,76,2.97,1.07,1,1,0x0008,degraded,sensor-drift,1.0
52,4,132.0,light-up,395.9,11261,51.19,3.807,15.3,82,3.22,1.16,1,1,0x0008,degraded,sensor-drift,1.0
52,4,133.0,acceleration,415.2,11822,53.74,3.804,15.3,86,3.36,1.21,1,1,0x0008,degraded,sensor-drift,1.0
52,4,134.0,acceleration,434.2,12351,56.14,3.81,15.3,88,3.46,1.26,1,1,0x0008,degraded,sensor-drift,1.0
52,4,135.0,acceleration,452.7,12848,58.4,3.816,15.3,94,3.67,1.32,1,1,0x0008,degraded,sensor-drift,1.0
52,4,136.0,acceleration,470.8,13317,60.53,3.807,15.3,100,3.93,1.23,1,1,0x0008,degraded,sensor-drift,1.0
52,4,137.0,acceleration,488.6,13758,62.54,3.811,15.3,102,4.0,1.33,1,1,0x0008,degraded,sensor-drift,1.0
52,4,138.0,acceleration,506.1,14174,64.43,3.814,15.3,107,4.19,1.31,1,1,0x0008,degraded,sensor-drift,1.0
52,4,139.0,acceleration,523.3,14565,66.21,3.825,15.3,110,4.33,1.41,1,1,0x0008,degraded,sensor-drift,1.0
52,4,140.0,acceleration,540.3,14934,67.88,3.825,15.3,114,4.46,1.43,1,1,0x0008,degraded,sensor-drift,1.0
52,4,141.0,acceleration,557.0,15281,69.46,3.812,15.3,117,4.61,1.47,1,1,0x0008,degraded,sensor-drift,1.0
52,4,142.0,acceleration,573.4,15608,70.95,3.827,15.3,124,4.85,1.4,1,1,0x0008,degraded,sensor-drift,1.0
52,4,143.0,acceleration,589.7,15916,72.35,3.821,15.3,129,5.06,1.53,1,1,0x0008,degraded,sensor-drift,1.0
52,4,144.0,acceleration,605.7,16206,73.66,3.827,15.3,130,5.08,1.53,1,1,0x0008,degraded,sensor-drift,1.0
52,4,145.0,acceleration,621.5,16479,74.91,3.829,15.3,134,5.24,1.59,1,1,0x0008,degraded,sensor-drift,1.0
52,4,146.0,self-sustaining,637.1,16736,76.07,3.837,15.3,139,5.44,1.56,1,1,0x0008,degraded,sensor-drift,1.0
52,4,147.0,self-sustaining,652.6,16979,77.18,3.834,15.3,145,5.69,1.57,1,1,0x0008,degraded,sensor-drift,1.0
52,4,148.0,self-sustaining,667.9,17207,78.21,3.834,15.3,148,5.79,1.58,1,1,0x0008,degraded,sensor-drift,1.0
52,4,149.0,self-sustaining,683.0,17422,79.19,3.836,15.3,152,5.94,1.7,1,1,0x0008,degraded,sensor-drift,1.0
52,4,150.0,self-sustaining,697.9,17624,80.11,3.832,15.3,156,6.13,1.68,1,1,0x0008,degraded,sensor-drift,1.0
52,4,151.0,self-sustaining,712.8,17814,80.97,3.848,15.3,159,6.25,1.67,1,1,0x0008,degraded,sensor-drift,1.0
52,4,152.0,self-sustaining,727.4,17994,81.79,3.848,15.3,168,6.57,1.72,1,1,0x0008,degraded,sensor-drift,1.0
52,4,153.0,self-sustaining,742.0,18163,82.56,3.843,15.3,170,6.68,1.85,1,1,0x0008,degraded,sensor-drift,1.0
52,4,154.0,self-sustaining,756.4,18322,83.28,3.844,15.3,173,6.77,1.89,1,1,0x0008,degraded,sensor-drift,1.0
52,4,155.0,self-sustaining,770.6,18472,83.96,3.854,15.3,178,6.99,1.84,1,1,0x0008,degraded,sensor-drift,1.0
52,4,156.0,self-sustaining,784.8,18613,84.6,3.859,15.3,180,7.05,1.81,1,1,0x0008,degraded,sensor-drift,1.0
52,4,157.0,self-sustaining,798.8,18745,85.21,3.849,15.3,187,7.35,1.9,1,1,0x0008,degraded,sensor-drift,1.0
52,4,158.0,self-sustaining,812.8,18871,85.78,3.853,15.3,190,7.44,1.88,1,1,0x0008,degraded,sensor-drift,1.0
52,4,159.0,self-sustaining,826.6,18988,86.31,3.855,15.3,193,7.57,1.9,1,1,0x0008,degraded,sensor-drift,1.0
52,4,160.0,self-sustaining,840.3,19099,86.82,3.868,15.3,199,7.81,2.04,1,1,0x0008,degraded,sensor-drift,1.0
52,4,161.0,self-sustaining,853.9,19204,87.29,3.854,15.3,203,7.95,2.07,1,1,0x0008,degraded,sensor-drift,1.0
52,4,162.0,self-sustaining,867.4,19302,87.74,3.867,15.3,209,8.18,2.13,1,1,0x0008,degraded,sensor-drift,1.0
52,4,163.0,self-sustaining,870.3,19395,88.16,3.861,15.3,209,8.2,2.04,1,1,0x0008,degraded,sensor-drift,1.0
52,4,164.0,self-sustaining,870.3,19482,88.56,3.858,15.3,216,8.49,2.06,1,1,0x0008,degraded,sensor-drift,1.0
52,4,165.0,self-sustaining,870.3,19564,88.93,3.877,15.3,218,8.54,2.18,1,1,0x0008,degraded,sensor-drift,1.0
52,5,165.0,cranking,60.0,1100,5.0,3.777,16.7,30,1.16,0.79,1,1,0x0000,success,,1.33
52,5,166.0,cranking,119.0,2253,10.24,3.788,16.7,34,1.32,0.86,1,1,0x0000,success,,1.33
52,5,167.0,cranking,155.8,3339,15.18,3.778,16.7,41,1.59,0.81,1,1,0x0000,success,,1.33
52,5,168.0,cranking,187.3,4361,19.82,3.789,16.7,44,1.71,0.96,1,1,0x0000,success,,1.33
52,5,169.0,cranking,215.7,5324,24.2,3.791,16.7,46,1.81,0.94,1,1,0x0000,success,,1.33
52,5,170.0,cranking,242.0,6231,28.32,3.78,16.7,53,2.09,0.95,1,1,0x0000,success,,1.33
52,5,171.0,light-up,266.8,7085,32.21,3.797,16.7,57,2.23,0.96,1,1,0x0000,success,,1.33
52,5,172.0,light-up,290.3,7889,35.86,3.798,16.7,61,2.4,0.95,1,1,0x0000,success,,1.33
52,5,173.0,light-up,312.9,8647,39.3,3.802,16.7,64,2.5,1.1,1,1,0x0000,success,,1.33
52,5,174.0,light-up,334.6,9360,42.55,3.8,16.7,69,2.7,1.06,1,1,0x0000,success,,1.33
52,5,175.0,light-up,355.7,10032,45.6,3.801,16.7,75,2.94,1.16,1,1,0x0000,success,,1.33
52,5,176.0,light-up,376.1,10665,48.48,3.811,16.7,75,2.94,1.07,1,1,0x0000,success,,1.33
52,5,177.0,light-up,395.9,11261,51.18,3.799,16.7,81,3.17,1.12,1,1,0x0000,success,,1.33
52,5,178.0,acceleration,415.3,11822,53.73,3.81,16.7,86,3.39,1.19,1,1,0x0000,success,,1.33
52,5,179.0,acceleration,434.2,12350,56.14,3.801,16.7,90,3.51,1.26,1,1,0x0000,success,,1.33
52,5,180.0,acceleration,452.7,12848,58.4,3.814,16.7,93,3.65,1.26,1,1,0x0000,success,,1.33
52,5,181.0,acceleration,470.9,13316,60.53,3.814,16.7,99,3.86,1.24,1,1,0x0000,success,,1.33
52,5,182.0,acceleration,488.7,13758,62.54,3.823,16.7,100,3.91,1.28,1,1,0x0000,success,,1.33
52,5,183.0,acceleration,506.2,14173,64.42,3.819,16.7,106,4.17,1.35,1,1,0x0000,success,,1.33
52,5,184.0,acceleration,523.4,14565,66.2,3.817,16.7,113,4.41,1.31,1,1,0x0000,success,,1.33
52,5,185.0,acceleration,540.3,14933,67.88,3.811,16.7,115,4.51,1.37,1,1,0x0000,success,,1.33
52,5,186.0,acceleration,557.0,15281,69.46,3.814,16.7,121,4.76,1.38,1,1,0x0000,success,,1.33
52,5,187.0,acceleration,573.5,15607,70.94,3.814,16.7,123,4.82,1.45,1,1,0x0000,success,,1.33
52,5,188.0,acceleration,589.7,15915,72.34,3.818,16.7,126,4.95,1.5,1,1,0x0000,success,,1.33
52,5,189.0,acceleration,605.7,16205,73.66,3.83,16.7,134,5.26,1.47,1,1,0x0000,success,,1.33
52,5,190.0,acceleration,621.6,16478,74.9,3.821,16.7,138,5.42,1.57,1,1,0x0000,success,,1.33
52,5,191.0,self-sustaining,637.2,16735,76.07,3.833,16.7,142,5.57,1.56,1,1,0x0000,success,,1.33
52,5,192.0,self-sustaining,652.6,16978,77.17,3.833,16.7,142,5.57,1.62,1,1,0x0000,success,,1.33
52,5,193.0,self-sustaining,667.9,17206,78.21,3.845,16.7,150,5.89,1.67,1,1,0x0000,success,,1.33
52,5,194.0,self-sustaining,683.0,17420,79.18,3.847,16.7,153,6.0,1.6,1,1,0x0000,success,,1.33
52,5,195.0,self-sustaining,698.0,17623,80.1,3.846,16.7,155,6.09,1.77,1,1,0x0000,success,,1.33
52,5,196.0,self-sustaining,712.8,17813,80.97,3.846,16.7,163,6.37,1.8,1,1,0x0000,success,,1.33
52,5,197.0,self-sustaining,727.5,17992,81.78,3.852,16.7,163,6.39,1.82,1,1,0x0000,success,,1.33
52,5,198.0,self-sustaining,742.0,18161,82.55,3.843,16.7,170,6.67,1.86,1,1,0x0000,success,,1.33
52,5,199.0,self-sustaining,756.4,18320,83.27,3.848,16.7,174,6.82,1.78,1,1,0x0000,success,,1.33
52,5,200.0,self-sustaining,770.7,18470,83.96,3.859,16.7,179,7.0,1.78,1,1,0x0000,success,,1.33
52,5,201.0,self-sustaining,784.9,18611,84.6,3.859,16.7,183,7.17,1.89,1,1,0x0000,success,,1.33
52,5,202.0,self-sustaining,798.9,18744,85.2,3.853,16.7,186,7.31,1.87,1,1,0x0000,success,,1.33
52,5,203.0,self-sustaining,812.8,18869,85.77,3.857,16.7,193,7.56,1.9,1,1,0x0000,success,,1.33
52,5,204.0,self-sustaining,826.7,18987,86.3,3.856,16.7,194,7.61,1.93,1,1,0x0000,success,,1.33
52,5,205.0,self-sustaining,840.4,19098,86.81,3.866,16.7,200,7.83,1.95,1,1,0x0000,success,,1.33
52,6,205.0,cranking,60.0,1100,5.0,3.79,16.8,32,1.27,0.74,1,1,0x0000,success,,1.67
52,6,206.0,cranking,119.0,2253,10.24,3.788,16.8,35,1.38,0.9,1,1,0x0000,success,,1.67
52,6,207.0,cranking,155.8,3339,15.18,3.78,16.8,37,1.44,0.85,1,1,0x0000,success,,1.67
52,6,208.0,cranking,187.3,4361,19.82,3.79,16.8,41,1.6,0.83,1,1,0x0000,success,,1.67
52,6,209.0,cranking,215.7,5324,24.2,3.793,16.8,45,1.78,0.99,1,1,0x0000,success,,1.67
52,6,210.0,cranking,242.0,6231,28.32,3.793,16.8,52,2.06,0.88,1,1,0x0000,success,,1.67
52,6,211.0,light-up,266.8,7085,32.2,3.786,16.8,56,2.21,1.05,1,1,0x0000,success,,1.67
52,6,212.0,light-up,290.3,7889,35.86,3.792,16.8,59,2.29,1.06,1,1,0x0000,success,,1.67
52,6,213.0,light-up,312.9,8647,39.3,3.803,16.8,65,2.55,0.97,1,1,0x0000,success,,1.67
52,6,214.0,light-up,334.7,9360,42.55,3.802,16.8,67,2.62,1.11,1,1,0x0000,success,,1.67
52,6,215.0,light-up,355.7,10032,45.6,3.801,16.8,75,2.92,1.05,1,1,0x0000,success,,1.67
52,6,216.0,light-up,376.1,10664,48.47,3.809,16.8,75,2.96,1.14,1,1,0x0000,success,,1.67
52,6,217.0,light-up,395.9,11260,51.18,3.795,16.8,80,3.13,1.13,1,1,0x0000,success,,1.67
52,6,218.0,acceleration,415.3,11821,53.73,3.809,16.8,86,3.37,1.19,1,1,0x0000,success,,1.67
52,6,219.0,acceleration,434.2,12350,56.13,3.814,16.8,89,3.47,1.18,1,1,0x0000,success,,1.67
52,6,220.0,acceleration,452.7,12847,58.4,3.807,16.8,95,3.74,1.31,1,1,0x0000,success,,1.67
52,6,221.0,acceleration,470.9,13316,60.53,3.816,16.8,98,3.84,1.32,1,1,0x0000,success,,1.67
